,key,count,u,sd,radio
1649,多个,80,0.10471204188481675,0.3724103832252328,0.000371257262720202
4251,幸福,80,0.10471204188481675,0.5339473584113974,0.000371257262720202
2184,事情,80,0.10471204188481675,0.44869828175139703,0.000371257262720202
4993,机关,80,0.10471204188481675,0.7196609310752133,0.000371257262720202
233,建议,80,0.10471204188481675,1.1609036916597149,0.000371257262720202
3710,电力,80,0.10471204188481675,0.7738900572630506,0.000371257262720202
1544,深度,80,0.10471204188481675,0.6221799682375779,0.000371257262720202
2042,制定,80,0.10471204188481675,0.382734229369761,0.000371257262720202
943,投入,79,0.10340314136125654,0.42697409068407655,0.00036661654693619946
1186,照顾,79,0.10340314136125654,0.7767760176624113,0.00036661654693619946
886,运行,79,0.10340314136125654,0.5156768001341001,0.00036661654693619946
643,团伙,79,0.10340314136125654,0.8032495367033837,0.00036661654693619946
429,广场,79,0.10340314136125654,0.48966574497604076,0.00036661654693619946
2451,免费,79,0.10340314136125654,0.5053942697839604,0.00036661654693619946
582,一条,79,0.10340314136125654,0.3712953493778878,0.00036661654693619946
3754,改善,79,0.10340314136125654,0.4621477429274501,0.00036661654693619946
4451,违法犯罪,78,0.10209424083769633,0.5771384144367635,0.00036197583115219693
19,监管,78,0.10209424083769633,0.741829943062258,0.00036197583115219693
213,风险,78,0.10209424083769633,0.9395306410661779,0.00036197583115219693
1895,连续,78,0.10209424083769633,0.39740157254502895,0.00036197583115219693
365,排查,78,0.10209424083769633,0.4915165302993063,0.00036197583115219693
3439,三个,78,0.10209424083769633,0.4321155185590843,0.00036197583115219693
1637,景区,78,0.10209424083769633,0.8157034532898271,0.00036197583115219693
2492,村里,78,0.10209424083769633,0.6165999718539509,0.00036197583115219693
3296,功能,78,0.10209424083769633,0.4468974443650331,0.00036197583115219693
2792,方案,77,0.10078534031413612,0.3864158723897502,0.0003573351153681944
1745,编辑,77,0.10078534031413612,0.28999693453451375,0.0003573351153681944
281,非法,77,0.10078534031413612,0.6688803072545398,0.0003573351153681944
1950,走进,77,0.10078534031413612,0.38303096583252033,0.0003573351153681944
75,发放,77,0.10078534031413612,0.39638043339721635,0.0003573351153681944
2133,形式,76,0.09947643979057591,0.33461430444107537,0.0003526943995841919
81,公安机关,76,0.09947643979057591,0.5549109787935635,0.0003526943995841919
790,沟通,76,0.09947643979057591,0.5082621861406863,0.0003526943995841919
237,终于,76,0.09947643979057591,0.4680559650940069,0.0003526943995841919
441,处置,76,0.09947643979057591,0.42716042503903934,0.0003526943995841919
2498,养殖,76,0.09947643979057591,0.652398362241215,0.0003526943995841919
572,分析,76,0.09947643979057591,0.468055965094007,0.0003526943995841919
4370,一线,76,0.09947643979057591,0.5283891978449221,0.0003526943995841919
2098,司机,75,0.09816753926701571,0.6617484130320364,0.00034805368380018935
251,鼓励,75,0.09816753926701571,0.35968908219593027,0.00034805368380018935
1127,丈夫,75,0.09816753926701571,0.9227734900271022,0.00034805368380018935
376,位于,75,0.09816753926701571,0.3876281410510371,0.00034805368380018935
3933,意见,75,0.09816753926701571,0.5447258919740864,0.00034805368380018935
4371,分局,75,0.09816753926701571,0.6293862526189002,0.00034805368380018935
1875,展示,75,0.09816753926701571,0.4529668232107365,0.00034805368380018935
5426,全区,74,0.0968586387434555,0.62868300443996,0.0003434129680161868
7271,工作队,74,0.0968586387434555,0.9122534418419208,0.0003434129680161868
5267,循环,74,0.0968586387434555,1.4641925222092165,0.0003434129680161868
4081,陕西,74,0.0968586387434555,0.693977806183353,0.0003434129680161868
963,晶晶,74,0.0968586387434555,2.3204421662503854,0.0003434129680161868
2966,身体,74,0.0968586387434555,0.44622415255783393,0.0003434129680161868
126,办案,74,0.0968586387434555,0.583346429862817,0.0003434129680161868
4003,关爱,73,0.09554973821989529,0.5031747219569862,0.0003387722522321843
2389,超过,73,0.09554973821989529,0.49267184470578584,0.0003387722522321843
2122,效率,73,0.09554973821989529,0.4846854063984317,0.0003387722522321843
1697,机场,73,0.09554973821989529,1.1134456418355962,0.0003387722522321843
3608,武汉,73,0.09554973821989529,0.8354328699515686,0.0003387722522321843
4235,警务,73,0.09554973821989529,1.398946258500115,0.0003387722522321843
6295,构建,73,0.09554973821989529,0.4149558019199958,0.0003387722522321843
1867,探索,73,0.09554973821989529,0.39884259105050296,0.0003387722522321843
2756,全球,72,0.09424083769633508,0.8207622522061618,0.00033413153644818176
2068,法治,71,0.09293193717277487,0.6883905299330718,0.00032949082066417924
1129,妻子,71,0.09293193717277487,0.682662521719315,0.00032949082066417924
185,涉案,71,0.09293193717277487,0.5487627583399358,0.00032949082066417924
571,走访,71,0.09293193717277487,0.3999502147256708,0.00032949082066417924
2949,前往,71,0.09293193717277487,0.37297211532971974,0.00032949082066417924
6266,年度,71,0.09293193717277487,0.4719916262748502,0.00032949082066417924
2543,万亩,71,0.09293193717277487,1.02198846027046,0.00032949082066417924
2923,用户,71,0.09293193717277487,0.6097621578096528,0.00032949082066417924
119,工人,71,0.09293193717277487,0.74853381260019,0.00032949082066417924
4885,感动,71,0.09293193717277487,0.5416747244242984,0.00032949082066417924
2803,着力,71,0.09293193717277487,0.4314635476644106,0.00032949082066417924
4115,二是,70,0.09162303664921466,0.36828826675263154,0.0003248501048801767
3154,地震,70,0.09162303664921466,1.444100254972459,0.0003248501048801767
1239,父亲,70,0.09162303664921466,0.5186003451946648,0.0003248501048801767
1788,主体,70,0.09162303664921466,0.4710772788536947,0.0003248501048801767
3236,教学,70,0.09162303664921466,0.6154454441716265,0.0003248501048801767
3334,患者,70,0.09162303664921466,0.7027968248546519,0.0003248501048801767
2760,优质,70,0.09162303664921466,0.4149934149948473,0.0003248501048801767
377,城区,70,0.09162303664921466,0.45688935409494813,0.0003248501048801767
535,当天,70,0.09162303664921466,0.3753436258349692,0.0003248501048801767
2052,资料,70,0.09162303664921466,0.4212542422140416,0.0003248501048801767
328,充分发挥,69,0.09031413612565445,0.3741956608517324,0.0003202093890961742
5512,深化,69,0.09031413612565445,0.48385303865235896,0.0003202093890961742
2,百姓,69,0.09031413612565445,0.5887403083126669,0.0003202093890961742
1529,联网,69,0.09031413612565445,1.3355132920639872,0.0003202093890961742
4048,深圳,69,0.09031413612565445,1.9241624712795742,0.0003202093890961742
3880,纷纷,69,0.09031413612565445,0.3450951469636102,0.0003202093890961742
496,事故,68,0.08900523560209424,0.45792075508556446,0.00031556867331217165
3402,民族,68,0.08900523560209424,0.4747830686351906,0.00031556867331217165
2649,规模,68,0.08900523560209424,0.379934312702977,0.00031556867331217165
1525,网站,68,0.08900523560209424,0.7272888603965882,0.00031556867331217165
1003,一路,68,0.08900523560209424,0.41607065076104577,0.00031556867331217165
1887,司法,68,0.08900523560209424,0.5879915987675562,0.00031556867331217165
311,家中,68,0.08900523560209424,0.3587121168138166,0.00031556867331217165
1121,温暖,68,0.08900523560209424,0.38673627450955816,0.00031556867331217165
1746,南京市,68,0.08900523560209424,1.7493299627584535,0.00031556867331217165
5098,志愿,68,0.08900523560209424,0.5989751917670286,0.00031556867331217165
1818,现代化,67,0.08769633507853403,0.5528577159851684,0.0003109279575281691
3413,物流,67,0.08769633507853403,0.6704399925617213,0.0003109279575281691
3550,信号,67,0.08769633507853403,0.8277331752005845,0.0003109279575281691
764,纠纷,67,0.08769633507853403,0.49803604136993024,0.0003109279575281691
17796,中共党员,67,0.08769633507853403,2.31297259319461,0.0003109279575281691
58,整改,67,0.08769633507853403,0.7230757528822106,0.0003109279575281691
8428,调解,67,0.08769633507853403,0.5690918486859271,0.0003109279575281691
257,贯彻,67,0.08769633507853403,0.5553108301597788,0.0003109279575281691
1771,支撑,67,0.08769633507853403,0.38225225261850315,0.0003109279575281691
2765,培育,67,0.08769633507853403,0.46267578566814654,0.0003109279575281691
2646,园区,66,0.08638743455497382,0.5997363665332419,0.0003062872417441666
1991,关心,66,0.08638743455497382,0.36714713739307636,0.0003062872417441666
1483,长期,66,0.08638743455497382,0.3741701731104128,0.0003062872417441666
7239,宣讲,66,0.08638743455497382,1.5445855441622258,0.0003062872417441666
2064,增加,66,0.08638743455497382,0.3175129085951047,0.0003062872417441666
590,快速,66,0.08638743455497382,0.35994641045812586,0.0003062872417441666
8210,党组织,66,0.08638743455497382,0.9200633454936892,0.0003062872417441666
517,周边,66,0.08638743455497382,0.3706159916323916,0.0003062872417441666
4895,值班,66,0.08638743455497382,0.6678855769497265,0.0003062872417441666
9744,担当,66,0.08638743455497382,0.40761749811800957,0.0003062872417441666
1177,父母,66,0.08638743455497382,0.5202958561098635,0.0003062872417441666
4497,最美,66,0.08638743455497382,0.5909998997391075,0.0003062872417441666
2868,推广,66,0.08638743455497382,0.48664451604431486,0.0003062872417441666
2503,只能,66,0.08638743455497382,0.34886675860610217,0.0003062872417441666
4842,人才,66,0.08638743455497382,0.5127218338323711,0.0003062872417441666
169,导致,65,0.08507853403141362,0.3035007180466511,0.00030164652596016407
985,一份,65,0.08507853403141362,0.39012683088827926,0.00030164652596016407
872,成都,65,0.08507853403141362,0.9448657896316593,0.00030164652596016407
505,交通事故,65,0.08507853403141362,0.5465008351034789,0.00030164652596016407
4114,一是,65,0.08507853403141362,0.3550343033783413,0.00030164652596016407
2204,国内,65,0.08507853403141362,0.4493003940013654,0.00030164652596016407
242,江苏省,65,0.08507853403141362,0.7623995250581739,0.00030164652596016407
2169,运营,65,0.08507853403141362,0.48835605437206564,0.00030164652596016407
1040,妈妈,65,0.08507853403141362,0.7415626861952583,0.00030164652596016407
4404,高效,65,0.08507853403141362,0.43157708541941137,0.00030164652596016407
1147,晚上,65,0.08507853403141362,0.39010254498083097,0.00030164652596016407
39,累计,64,0.08376963350785341,0.48748497220885867,0.0002970058101761616
1512,研发,64,0.08376963350785341,0.5872332167467299,0.0002970058101761616
270,有人,64,0.08376963350785341,0.32289678681744016,0.0002970058101761616
2298,身份,64,0.08376963350785341,0.7755390600020807,0.0002970058101761616
2582,扎实,64,0.08376963350785341,0.36108895762392523,0.0002970058101761616
147,寻找,64,0.08376963350785341,0.4212596931713874,0.0002970058101761616
3704,比赛,64,0.08376963350785341,0.5335104748427553,0.0002970058101761616
727,被执行人,64,0.08376963350785341,0.7583407893464598,0.0002970058101761616
1297,赶到,64,0.08376963350785341,0.4021623462956588,0.0002970058101761616
1844,环保,64,0.08376963350785341,0.5714257856764242,0.0002970058101761616
1766,空间,64,0.08376963350785341,1.0126645511382932,0.0002970058101761616
2811,高速,64,0.08376963350785341,0.704758466851407,0.0002970058101761616
355,清理,64,0.08376963350785341,0.4054039390844023,0.0002970058101761616
905,包括,64,0.08376963350785341,0.31880299382982147,0.0002970058101761616
2724,出台,63,0.0824607329842932,0.45884948805432363,0.00029236509439215907
1436,银行,63,0.0824607329842932,0.483805189315637,0.00029236509439215907
1149,回家,63,0.0824607329842932,0.36701202177495634,0.00029236509439215907
2877,经济社会,63,0.0824607329842932,0.4354619902908242,0.00029236509439215907
326,未成年人,63,0.0824607329842932,1.2557119469211295,0.00029236509439215907
19240,西宁,63,0.0824607329842932,2.2762766820550664,0.00029236509439215907
2890,梦想,63,0.0824607329842932,0.6063092573224822,0.00029236509439215907
798,通讯员,63,0.0824607329842932,0.26348036404799063,0.00029236509439215907
2808,汽车,63,0.0824607329842932,0.7243042708432766,0.00029236509439215907
5271,增收,63,0.0824607329842932,0.4354006702262378,0.00029236509439215907
2111,正式,63,0.0824607329842932,0.32951800441931917,0.00029236509439215907
898,四川,63,0.0824607329842932,0.5909668409109541,0.00029236509439215907
2567,高质量,63,0.0824607329842932,0.46170288493857176,0.00029236509439215907
2769,金融,63,0.0824607329842932,0.6105605752329796,0.00029236509439215907
389,消防,63,0.0824607329842932,0.7782655764046268,0.00029236509439215907
2861,贯彻落实,62,0.08115183246073299,0.32815731643975565,0.00028772437860815654
2228,系列,62,0.08115183246073299,0.49100205575794414,0.00028772437860815654
2459,成长,62,0.08115183246073299,0.3933464681010941,0.00028772437860815654
1527,方法,62,0.08115183246073299,0.3474667321655293,0.00028772437860815654
2475,变化,62,0.08115183246073299,0.3729044613458449,0.00028772437860815654
8108,安康,62,0.08115183246073299,1.0220110480942384,0.00028772437860815654
2937,公益,62,0.08115183246073299,0.587948128380207,0.00028772437860815654
1226,办公室,62,0.08115183246073299,0.4374494698887407,0.00028772437860815654
1881,信息化,62,0.08115183246073299,0.6391817631968475,0.00028772437860815654
3401,助力,62,0.08115183246073299,0.3360142654478851,0.00028772437860815654
826,查看,62,0.08115183246073299,0.2945832575714044,0.00028772437860815654
1171,英雄,62,0.08115183246073299,0.805799878038186,0.00028772437860815654
1334,日常,62,0.08115183246073299,0.32815731643975554,0.00028772437860815654
2225,涉嫌,62,0.08115183246073299,0.574458053426982,0.00028772437860815654
4766,全县,62,0.08115183246073299,0.4127878033141553,0.00028772437860815654
759,协议,61,0.07984293193717278,0.4242353889898361,0.000283083662824154
7967,奉献,61,0.07984293193717278,0.46263604614139525,0.000283083662824154
579,时许,61,0.07984293193717278,0.5032302834523201,0.000283083662824154
597,盗窃,61,0.07984293193717278,0.7284017375349535,0.000283083662824154
2830,矛盾,61,0.07984293193717278,0.5456127485439736,0.000283083662824154
1272,抓捕,61,0.07984293193717278,0.7618173795942662,0.000283083662824154
139,不到,61,0.07984293193717278,0.2974661900973795,0.000283083662824154
7234,注重,61,0.07984293193717278,0.3888507246469435,0.000283083662824154
14,老百姓,61,0.07984293193717278,0.38209202591735986,0.000283083662824154
18658,陈毅,61,0.07984293193717278,2.204013930243794,0.000283083662824154
5070,有序,61,0.07984293193717278,0.31453506344144183,0.000283083662824154
158,涉及,61,0.07984293193717278,0.3681346385239383,0.000283083662824154
4105,越来越,61,0.07984293193717278,0.5109981933728179,0.000283083662824154
6290,养老,60,0.07853403141361257,1.0527092090065806,0.0002784429470401515
1084,详细,60,0.07853403141361257,0.32130289559162545,0.0002784429470401515
1855,成果,60,0.07853403141361257,0.32934959057178714,0.0002784429470401515
231,指出,60,0.07853403141361257,0.3046121547615625,0.0002784429470401515
18860,贝聿铭,60,0.07853403141361257,2.1678825543381586,0.0002784429470401515
5221,基础设施,60,0.07853403141361257,0.4200153432053769,0.0002784429470401515
2331,之间,60,0.07853403141361257,0.3172157348486612,0.0002784429470401515
1415,湖北,60,0.07853403141361257,0.720599818227405,0.0002784429470401515
